name,type,communityId
Hydraulic Modular Trailer,Product,88
Self-Propelled Modular Transporter,Product,88
Trailer (Vehicle),Product,88
Fedex,Brand,88
Fedex Supply Chain,Brand,88
Order Fulfillment,Product,88
Warehouse,Product,88
Ferrovie Della Sardegna,Brand,88
Brightdrop,Brand,88
British Electric Traction,Brand,88
Transport,Product,88
Fábrica De Armas Modernas,Brand,88
Q134469852,Brand,88
Water Supply Network,Product,88
Q18477446,Brand,88
Renault Do Brasil,Brand,88
Restoque,Brand,88
Sigdo Koppers,Brand,88
Salling Group,Brand,88
Sanam Agro,Brand,88
Q37084661,Product,88
Sanepar,Brand,88
Fortune Brands,Brand,88
Moen,Product,88
Foz Do Brasil,Brand,88
Sanitation,Product,88
Raiadrogasil,Brand,88
Hering,Brand,88
Service,Product,88
Saaesp,Brand,88
Sadia,Brand,88
Romstal,Brand,88
Spartan Aircraft Company,Brand,88
Sears Mexico,Brand,88
Audi Brasil,Brand,88
Swire Group,Brand,88
Synergy Group,Brand,88
Teva Czech Industries,Brand,88
Global Aviation Holdings,Brand,88
Canadian Aerodrome Company,Brand,88
Busscar,Brand,88
Solarstratos,Brand,88
Soléa,Brand,88
Tram-Train Mulhouse-Vallée De La Thur,Product,88
Smart & Final,Brand,88
Sociedad Comercial Del Plata,Brand,88
Stolt-Nielsen,Brand,88
Gunnar Dafgård Ab,Brand,88
Prepackaged Meal,Product,88
Austrian Federal Railways,Brand,88
Cargo,Product,88
Railroad,Product,88
Autogrill,Brand,88
Food Service,Product,88
Avolta,Brand,88
Group Van Elsen Cargo Care,Brand,88
International Transport,Product,88
Warehousing,Product,88
Newsagent,Industry,88
Postal Sector,Industry,88
Media Market,Industry,88
Zentiva Group,Brand,88
Zipline International,Brand,88
Zipline (Delivery Drone),Product,88
Hsbc Bank Bermuda,Brand,88
Hsbc Bank Brasil S.A. - Banco Múltiplo,Brand,88
Hungarian State Railways,Brand,88
Innovation,Industry,88
Q59303709,Industry,88
Tara International,Brand,88
Taurus,Brand,88
Cargill,Brand,88
Commodity,Product,88
Manufactured Good,Product,88
Carl Kühne Kg,Brand,88
Intelcom,Brand,88
Courier,Product,88
International Meal Company,Brand,88
Internet Group Do Brasil,Brand,88
Social Networking Service,Product,88
Central European Media Enterprises,Brand,88
Bermuda,Country,88
Outline Of Television Broadcasting,Product,88
Chainalytics,Brand,88
Supply Chain,Product,88
Österreichische Post,Brand,88
Letter Delivery,Product,88
Transports De La Région Morges-Bière-Cossonay,Brand,88
Bière–Apples–Morges Railway,Product,88
Funiculaire De Cossonay,Product,88
Axel Helgeland As,Brand,88
Household Hardware,Product,88
China Airlines,Brand,88
Hypera Pharma,Brand,88
Hyundai Rotem,Brand,88
Military Technology,Product,88
Iberavia,Brand,88
Valtion Lentokonetehdas,Brand,88
Unibanco,Brand,88
Unilever (Indonesia),Brand,88
Uniprix,Brand,88
United States Postal Service,Brand,88
Uraltransmash,Brand,88
Iran Post,Brand,88
Israel Postal Company,Brand,88
Indofood Cbp,Brand,88
Adtranz,Brand,88
Train,Product,88
Aeroalcool,Brand,88
Brazil,Country,88
Airplane,Product,88
Ilyushin,Brand,88
Iljushin Il-86,Product,88
Iljushin Il-96,Product,88
Ilyushin Il-14,Product,88
Ilyushin Il-18,Product,88
Ilyushin Il-2 Shturmovik,Product,88
Ilyushin Il-62,Product,88
Ilyushin Il-76,Product,88
Imbel,Brand,88
Voronezh Aircraft Production Association,Brand,88
Vr Group,Brand,88
Wabash National,Brand,88
Semi-Trailer,Product,88
Air Transport,Product,88
Banco Bv,Brand,88
Banco Da Lavoura De Minas Gerais,Brand,88
Banco Do Estado Do Espírito Santo,Brand,88
Banco Do Estado Do Rio Grande Do Sul,Brand,88
Banco Itaú,Brand,88
Computacenter,Brand,88
Connecteast,Brand,88
Eastlink,Product,88
Consolidated Aircraft,Brand,88
Volato Aeronaves,Brand,88
Japanese National Railways,Brand,88
John Keells Holdings,Brand,88
Ceylon Cold Stores,Product,88
Cinnamon Hotels & Resorts,Product,88
City Of Dreams Sri Lanka,Product,88
Keells Super,Product,88
Leisure And Hospitality Business,Product,88
Nations Trust Bank,Product,88
South Asia Gateway Terminals,Product,88
Union Assurance,Product,88
Walkers Tours,Product,88
Conglomerate,Industry,88
Transport,Industry,88
"Wilson, Sons",Brand,88
Port,Product,88
Amadeo Rossi S.A.,Brand,88
America West Holdings,Brand,88
Airline,Product,88
Zaffari,Brand,88
Knead (South Africa),Brand,88
Knjaz Miloš Ad,Brand,88
Container Corporation Of India,Brand,88
Intermodal Freight Transport,Product,88
Cook Trading,Brand,88
Coop Alleanza 3.0,Brand,88
Coop Danmark,Brand,88
Non-Durable Goods,Product,88
Coop Mega,Brand,88
Coppel,Brand,88
"Cosco Shipping Energy Transportation Co., Ltd.",Brand,88
Oil Tanker,Product,88
Banco Nacional,Brand,88
Banco Real,Brand,88
Banco Safra,Brand,88
Banco Santander (Brasil),Brand,88
Bank Gaborone,Brand,88
Botswana,Country,88
Bank Of Brasilia,Brand,88
Bank Of Brazil,Brand,88
Logistics,Industry,88
Aviation,Industry,88
Colcci,Brand,88
Real Property,Industry,88
Food Retail Sector,Industry,88
Spaceflight,Industry,88
Aircraft Construction,Industry,88
Stratosphere,Industry,88
Water Supply,Industry,88
Mail,Industry,88
Passenger Transport,Industry,88
Public Transport,Industry,88
Die Länderbahn,Brand,88
Die Schweizerische Post,Brand,88
Dixy,Brand,88
Orenco,Brand,88
Orenstein & Koppel,Brand,88
Orkla Group,Brand,88
Otokar,Brand,88
"Passenger Rail Transport, Interurban (Nace 49.1)",Industry,88
Railway Undertaking,Industry,88
Translation,Industry,88
Translation Service,Industry,88
Courier,Industry,88
Duty-Free Shop,Industry,88
Mass Market,Industry,88
Business Activity,Industry,88
Petroleo Ipiranga,Brand,88
Pijama E Sonho,Brand,88
Urban And Suburban Passenger Land Transport,Industry,88
Online Service Provider,Industry,88
Lerap,Brand,88
Letshego,Brand,88
"Lietuvos Geležinkeliai, Ab",Brand,88
Magnit,Brand,88
Mandarin Restaurant,Brand,88
Dagrofa,Brand,88
Cumberland,Brand,88
Drug,Product,88
Douglas Steamship Company,Brand,88
British Empire,Country,88
Container Ship,Product,88
Packet Boat,Product,88
Property,Product,88
Property (Ownership Right),Product,88
Ship Management,Product,88
Drogaria São Paulo,Brand,88
Prague Public Transit Company,Brand,88
Transport Service,Product,88
Premier Stores,Brand,88
Premium Brands Holdings Corporation,Brand,88
Miles Aircraft,Brand,88
Miles Aerovan,Product,88
Miles Gemini,Product,88
Mascarello,Brand,88
Bergen Sporvei,Brand,88
Bergen Tramway,Product,88
Beriev,Brand,88
Bertagni,Brand,88
Food,Product,88
"Besson, Gobbi",Brand,88
Better Place,Brand,88
Battery Electric Vehicle,Product,88
American Water Works,Brand,88
Water,Product,88
Ansaldobreda,Brand,88
Rail Transport,Product,88
Marfrig,Brand,88
Louisville Water Company,Brand,88
Dfs Galleria,Brand,88
Daqin Railway Company Limited,Brand,88
Daycoval,Brand,88
Db Cargo,Brand,88
Db Cargo Polska,Brand,88
Argos,Brand,88
Final Good,Product,88
Airbus Se,Brand,88
Evocargo,Brand,88
Autonomous Truck,Product,88
Bh Pošta,Brand,88
Logistics,Product,88
Mail,Product,88
Fathom (Cruise Line),Brand,88
Cruising (Maritime),Product,88
Mtr Corporation Limited,Brand,88
National City Lines,Brand,88
Holding Company,Product,88
National Development Bank Of Botswana,Brand,88
Ocean Drop,Brand,88
Vegan Product,Product,88
Nedtrain,Brand,88
Neobus,Brand,88
Apostila Brasil,Brand,88
Apostille,Product,88
Translation For Legal Equivalence,Product,88
Translation Into Chinese,Product,88
Translation Into English,Product,88
Translation Into French,Product,88
Translation Into German,Product,88
Translation Into Italian,Product,88
Translation Into Portuguese,Product,88
Translation Into Russian,Product,88
Translation Into Spanish,Product,88
Aramex,Brand,88
Express Mail,Product,88
Dma Distribuidora,Brand,88
Dommo Energia,Brand,88
Dopravní Podnik Města Brna,Brand,88
Ferry Shipping,Product,88
Public Transport Bus Service,Product,88
Tram Service,Product,88
Trolleybus System,Product,88
Estaleiro Mauá,Brand,88
Easygroup,Brand,88
Eataly,Brand,88
Northrop,Brand,88
Egil Ulvan Rederi,Brand,88
Ekol Logistics,Brand,88
Q1783271,Product,88
Poste Italiane,Brand,88
Posten Ab,Brand,88
Posten Bring,Brand,88
Eni Plenitude,Brand,88
Nissan Concern,Brand,88
Outline Of Industrial Machinery,Product,88
Noble Group,Brand,88
Palumbos,Brand,88
Pall Corporation,Brand,115
Multi-Well Filter Plate,Product,115
Panacea Biotec,Brand,115
Medical Equipment,Industry,115
Dietary Supplements,Industry,115
Gtx Incorporated,Brand,115
Enobosarm,Product,115
Hachette India,Brand,115
Fujirebio,Brand,115
Always,Product,115
Ariel,Product,115
Bounty,Product,115
Charmin,Product,115
Producers Bank,Brand,115
Pulsus Group,Brand,115
Medical Journal,Product,115
Elementis,Brand,115
Sodium Dichromate,Product,115
Eli Lilly And Company,Brand,115
Emcare,Brand,115
Emcure Pharmaceuticals,Brand,115
Emergency Medical Care Inc,Brand,115
Ambulance,Product,115
Bmw India,Brand,115
Linak,Brand,115
Linear Actuator,Product,115
Sapna Book House,Brand,115
Sawai Pharmaceutical,Brand,115
Rite Aid,Brand,115
Riverdeep,Brand,115
Stada Arzneimittel,Brand,115
Standard Fireworks (India),Brand,115
Fireworks,Product,115
Sparkler,Product,115
State Bank Of Hyderabad,Brand,115
State Bank Of India,Brand,115
State Bank Of Mysore,Brand,115
Kiloo,Brand,115
Subway Surfers,Product,115
Kimia Farma,Brand,115
Kite Pharma,Brand,115
Cancer Immunotherapy,Product,115
Celgene,Brand,115
Sciencefather,Brand,115
Toolbox Film,Brand,115
Haryana Roadways,Brand,115
Acme Fresh Market,Brand,115
Pharmacy,Product,115
Acumed,Brand,115
Medical Device,Product,115
Adams Drug Company,Brand,115
Albani Brewery,Brand,115
Alchemist Group,Brand,115
New Delhi,Country,115
Health Care,Product,115
Alcon,Brand,115
Surgical Instrument,Product,115
Alembic Pharmaceuticals Ltd,Brand,115
Alexion Pharmaceuticals,Brand,115
Kanuma,Product,115
Br Legetøj,Brand,115
Toy Store Chain,Product,115
Fly Leasing,Brand,115
Gallery Int Fashion Fair,Brand,115
Garden Reach Shipbuilders & Engineers,Brand,115
Aryogen,Brand,115
Aspen Pharmacare,Brand,115
Active Ingredient,Product,115
Q4887507,Brand,115
Q83787097,Brand,115
Kruidvat,Brand,115
Kuka,Brand,115
Industrial Robot,Product,115
Randstad India,Brand,115
Employment Agency,Product,115
Rang De,Brand,115
Rangde,Brand,115
Ratiopharm,Brand,115
Rbl Bank,Brand,115
Genentech,Brand,115
Bevacizumab,Product,115
General Motors India Private Limited,Brand,115
Genmab,Brand,115
Ofatumumab,Product,115
Genzyme,Brand,115
Imiglucerase,Product,115
Capsule (Pharmacy),Product,115
Injection (Medicine),Product,115
Astex Therapeutics,Brand,115
Oncology,Product,115
Astrazeneca,Brand,115
Astrazeneca (United States),Brand,115
Palivizumab,Product,115
Sinopharm,Brand,115
Six5Six,Brand,115
Skoda Auto Volkswagen India,Brand,115
Straumann,Brand,115
Dental Implant,Product,115
Stryker Corporation,Brand,115
Q12326689,Brand,115
Ticket To Heaven,Brand,115
Hamchoon Women'S Clinic,Brand,115
Infertility,Product,115
Hamilton,Brand,115
Liquid Handling Robot,Product,115
Reichhold Chemie,Brand,115
West Germany,Country,115
Formaldehyde,Product,115
Synthetic Resin,Product,115
Renault India Private Limited,Brand,115
Rev Group,Brand,115
Q18199489,Brand,115
Boston Bioproducts,Brand,115
Buffer Solution,Product,115
Fortis Healthcare,Brand,115
Fresenius Medical Care,Brand,115
Renal Dialysis,Product,115
Sahara India Pariwar,Brand,115
Sahyadri Hospitals,Brand,115
Pune,Country,115
Sandoz,Brand,115
Quinnsworth,Brand,115
Raidió Teilifís Éireann,Brand,115
Rajshri Productions,Brand,115
Ravulizumab,Product,115
Soliris,Product,115
Strensiq,Product,115
Alimera Sciences,Brand,115
Alk-Abelló,Brand,115
Alkem Laboratories,Brand,115
Alliance Boots,Brand,115
Boots,Product,115
Smbc Aviation Capital,Brand,115
Smith & Nephew,Brand,115
Smyths,Brand,115
Snowglobe,Brand,115
Surgical Care Affiliates,Brand,115
Outpatient Surgery,Product,115
Synthes,Brand,115
Injury,Product,115
Royal Dansk,Brand,115
Butter Cookie,Product,115
Alliance Pharma Plc,Brand,115
Kelo-Cote,Product,115
Q57037943,Product,115
Vamousse,Product,115
Globus Medical,Brand,115
Gn Store Nord,Brand,115
Gooddot,Brand,115
Sparekassen Sjælland,Brand,115
Scientific Journal,Product,115
Seagen,Brand,115
Brentuximab Vedotin,Product,115
Som Biotech,Brand,115
Sonova,Brand,115
Soundrya Production,Brand,115
Gilead Sciences,Brand,115
Ambisome,Product,115
Atripla,Product,115
Axicabtagene Ciloleucel,Product,115
Bictegravir/Emtricitabine/Tenofovir Alafenamide,Product,115
Complera,Product,115
Descovy,Product,115
Emtriva,Product,115
Epclusa,Product,115
Eviplera,Product,115
Genvoya,Product,115
Harvoni,Product,115
Letairis,Product,115
Odefsey,Product,115
Ranexa,Product,115
Stribild,Product,115
Truvada,Product,115
Tybost,Product,115
Vemlidy,Product,115
Viread,Product,115
Vosevi,Product,115
Zydelig,Product,115
Gram,Brand,115
Teva Canada,Brand,115
Teva Pharmaceutical Industries Ltd.,Brand,115
Burlington,Brand,115
Sucampo Pharmaceuticals,Brand,115
Lubiprostone,Product,115
Sun Pharmaceutical,Brand,115
Sunovion,Brand,115
Lurasidone,Product,115
Supalam,Brand,115
Laminate,Product,115
Caliper Life Sciences,Brand,115
List Of Life Sciences,Product,115
Cancervax,Brand,115
Pharmaceutical Industry,Industry,115
Health Care,Industry,115
Drugstore,Industry,115
Medication,Industry,115
Healthcare Industry,Industry,115
Ikea A/S,Brand,115
Ikea,Product,115
Illumina,Brand,115
Novaseq 6000,Product,115
Novaseq X,Product,115
Novaseq X Plus,Product,115
Immunocore,Brand,115
Cancer,Product,115
Imris,Brand,115
Indian Bank,Brand,115
Intas Biopharmaceuticals,Brand,115
Antiviral Drug,Product,115
Over-The-Counter Drug,Product,115
Intas Pharmaceuticals,Brand,115
Intermiles,Brand,115
Frequent-Flyer Program,Product,115
Intersport Elverys,Brand,115
Aviaam B04,Brand,115
Avilease,Brand,115
Zencap,Brand,115
Zentropa,Brand,115
Covidien,Brand,115
Crh,Brand,115
Crown Bioscience,Brand,115
Biotechnology,Product,115
Preclinical Development,Product,115
Crown Bioscience International,Brand,115
Canvax Biotech,Brand,115
Deoxyribonucleic Acid Extraction,Product,115
Enzymes,Product,115
Polymerase Chain Reaction,Product,115
Real-Time Polymerase Chain Reaction,Product,115
Rna Extraction,Product,115
Carefusion,Brand,115
Almanac,Industry,115
Airport Operations,Industry,115
Stage Lighting,Industry,115
Recruitment,Industry,115
Veterinary Medicine,Industry,115
Academic Publishing,Industry,115
Hikma Pharmaceuticals,Brand,115
Amoxicillin/Clavulanic Acid,Product,115
Hll Lifecare Limited,Brand,115
Tarang Cine Productions,Brand,115
Tata 1Mg,Brand,115
Medicine,Product,115
Tata Chemicals,Brand,115
Tata Steel,Brand,115
Ferrotitanium,Product,115
Td Securities,Brand,115
Teijin Pharma,Brand,115
Denmark,Country,115
63 Moons Technologies,Brand,115
India,Country,115
Taiko Pharmaceutical,Brand,115
Tamil Nadu State Transport Corporation,Brand,115
Aegis Protocol,Brand,115
Probiotics,Product,115
Aercap,Brand,115
Ireland,Country,115
Aircraft Lease,Product,115
Charter Behavioral Health Systems,Brand,115
Psychiatric Hospital,Product,115
(Rs)-Lenalidomide,Product,115
Cell Signaling Technology,Brand,115
Cencora,Brand,115
Centre For Development Of Imaging Technology,Brand,115
Holography,Product,115
Ceres Brewery,Brand,115
Cerner,Brand,115
Health Informatics,Product,115
Cetus Corporation,Brand,115
Interferon Beta-1B,Product,115
Chai Bio,Brand,115
Open Qpcr (Dual Channel),Product,115
Open Qpcr (Single Channel),Product,115
Chandigarh Transport Undertaking,Brand,115
Trekpleister,Brand,115
Truemeds,Brand,115
Well Pharmacy,Brand,115
Axis Bank,Brand,115
Aza Fashions,Brand,115
Decorative Arts,Product,115
Zymeworks,Brand,115
Zynex,Brand,115
Varian Medical Systems,Brand,115
Ucb,Brand,115
Ic Group,Brand,115
Icici Bank,Brand,115
Intralytix,Brand,115
Bacteriophage,Product,115
Ipca Laboratories,Brand,115
Unigene Laboratories,Brand,115
Union Bank Of India,Brand,115
United Bank Of India,Brand,115
Universal Robots,Brand,115
Upsher-Smith Laboratories,Brand,115
Cochlear Limited,Brand,115
Cochlear Implant,Product,115
Coloplast,Brand,115
Ostomy Pouching System,Product,115
Johnson & Johnson,Brand,115
Jsw Mg Motor India,Brand,115
Chinkara Motors,Brand,115
Cicero Networks,Brand,115
Mobile Voip,Product,115
Cipla,Brand,115
Biopharmaceutical,Industry,115
Biomedical Engineering,Industry,115
Verastem Oncology,Brand,115
Copiktra,Product,115
Duvelisib,Product,115
Vernalis Research,Brand,115
Vertex Pharmaceuticals,Brand,115
Verus Pharmaceuticals,Brand,115
Epinephrine,Product,115
Vige.Dr,Brand,115
Veterinary Services,Product,115
Viiv Healthcare,Brand,115
Vila,Brand,115
Village Physio,Brand,115
Physiotherapy,Product,115
Wood Wood,Brand,115
Wörwag Pharma (Germany),Brand,115
Volkswagen India,Brand,115
Walmark,Brand,115
Karur Vysya Bank,Brand,115
Jaipur Watch Company,Brand,115
Janssen Vaccines,Brand,115
Jbs,Brand,115
Jenapharm,Brand,115
Birth Control,Product,115
Jerini,Brand,115
Icatibant,Product,115
Bajaj Finserv,Brand,115
Isuzu Motors India,Brand,115
Kalara International Properties,Brand,115
Kalnirnay English Calendar,Brand,115
Almanac,Product,115
Karnataka Gramin Bank,Brand,115
Deposit,Product,115
Karnataka State Road Transport Corporation,Brand,115
Complete Genomics,Brand,115
Complete Genomics Data File Format,Product,115
Fireworks,Industry,115
Iron And Steel Industry In India,Industry,115
Application Software,Industry,115
Yourchoice Therapeutics,Brand,115
Yct529,Product,115
Widex,Brand,115
Wings2Aspirations Startup India Pvt Ltd,Brand,115
Makemycareer.Ai,Product,115
Biotechnology,Industry,115
Abbvie,Brand,115
Medical Treatment,Product,115
Medication,Product,115
Ambu,Brand,115
Bag Valve Mask,Product,115
Barr Pharmaceuticals,Brand,115
Basilea Pharmaceutica,Brand,115
Isavuconazole,Product,115
Bavarian Nordic,Brand,115
Chikungunya Vaccine,Product,115
Cholera Vaccine,Product,115
Ebola Vaccine,Product,115
Imvanex,Product,115
Rabies Vaccine,Product,115
Smallpox Vaccine,Product,115
Tick-Borne Encephalitis Vaccine,Product,115
Ty21A,Product,115
Bbam,Brand,115
Banmédica,Brand,115
Kobayashi Kako,Brand,115
Cotherix,Brand,115
"(5E)-5-[(3As,5R,6As)-5-Hydroxy-4-[(1E,3S)-3-Hydroxy-4-Methyl-1-Octen-6-Yn-1-Yl]Hexahydro-2(1H)-Pentalenylidene]Pentanoic Acid",Product,115
Lundbeck,Brand,115
(Rs)-Citalopram,Product,115
Abilify Maintena,Product,115
Azilect,Product,115
Brintellix,Product,115
Cipralex,Product,115
Memantine,Product,115
Rexulti,Product,115
Lupin Ltd.,Brand,115
D/S Norden,Brand,115
Tanker,Product,115
Danco Laboratories,Brand,115
Mifepristone,Product,115
Health,Industry,115
Mobile Telephony,Industry,115
Shipping Line,Industry,115
Peer-To-Peer Lending,Industry,115
Moderna,Brand,115
Afrigen,Brand,115
Vaccine,Product,115
Oramed Pharmaceuticals,Brand,115
Q21198761,Product,115
Orion Corporation,Brand,115
Orthomol,Brand,115
Osim International,Brand,115
Massage Chair,Product,115
Filmmaking,Industry,115
Dianrong,Brand,115
Peer-To-Peer Lending,Product,115
Diasorin,Brand,115
Medical Test,Product,115
Diffusion Pharmaceuticals,Brand,115
Crocetin,Product,115
Magforce,Brand,115
Mahindra & Mahindra,Brand,115
Manufacture Of Chemicals And Chemical Products,Industry,115
Furniture Store Chain,Industry,115
Abcam,Brand,115
Antibody,Product,115
Abgent,Brand,115
Acadia Pharmaceuticals,Brand,115
Pimavanserin,Product,115
Peter Larsens Kaffe,Brand,115
Petmed Express,Brand,115
Veterinary Drug,Product,115
Pfizer,Brand,115
Atorvastatin,Product,115
Fluconazole,Product,115
Pharmaceutical Product,Product,115
Sildenafil,Product,115
Pfizer Uk,Brand,115
Pharmacia,Brand,115
Pharmamar,Brand,115
Pharmaniaga,Brand,115
Pharmascience,Brand,115
Umifenovir,Product,115
Vinpocetine,Product,115
Lending Club,Brand,115
Leo Pharma,Brand,115
Prescription Drug,Product,115
Liberty Media,Brand,115
Lekpharm,Brand,115
Ambroxol,Product,115
Amlodipine,Product,115
Drotaverine,Product,115
Enalapril,Product,115
Mapp Biopharmaceutical,Brand,115
Mars Bioimaging,Brand,115
Computed Tomography,Product,115
Martin Professional,Brand,115
Fog Machine,Product,115
Haze Machine,Product,115
Led Display,Product,115
Lighting Control Console,Product,115
Moving Head,Product,115
Strobe Light,Product,115
Praha Vaccines,Brand,115
Primark,Brand,115
Prime Healthcare Services,Brand,115
Health Care Industry,Product,115
Procter & Gamble,Brand,115
Csl Limited,Brand,115
Antivenom,Product,115
Blood Product,Product,115
Indicators And Reagents,Product,115
Cyclacel,Brand,115
Seliciclib,Product,115
Cytek Biosciences,Brand,115
Cytek Aurora,Product,115
Cytek Northern Lights,Product,115
Guava Muse,Product,115
Københavns Lufthavne,Brand,115
Copenhagen Airport,Product,115
Roskilde Airport,Product,115
Beacon Pharmaceuticals,Brand,115
Afatinib,Product,115
Axitinib,Product,115
Baricitinib,Product,115
Brigatinib,Product,115
Cabozantinib,Product,115
Crizotinib,Product,115
Daclatasvir,Product,115
Dasatinib,Product,115
Eltrombopag,Product,115
Ibrutinib,Product,115
Lenvatinib,Product,115
Neratinib,Product,115
Osimertinib,Product,115
Palbociclib,Product,115
Regorafenib,Product,115
Sofosbuvir,Product,115
Sofosbuvir/Daclatasvir,Product,115
Sofosbuvir/Velpatasvir,Product,115
Tofacitinib,Product,115
Trelagliptin,Product,115
Dr. Reddy'S Laboratories,Brand,115
Ansell,Brand,115
Condom,Product,115
Anva,Brand,115
Department Store Chain,Product,115
Mckesson Corporation,Brand,115
Mcleod Russel,Brand,115
Black Tea,Product,115
Medicover,Brand,115
Medtronic Plc,Brand,115
Melinta Therapeutics,Brand,115
Broad-Spectrum Antibiotic,Product,115
Melior Discovery,Brand,115
"Mendel Biotechnology, Inc.",Brand,115
Mg Motor India,Brand,115
Micreos,Brand,115
Staphefekt,Product,115
Micromax,Brand,115
Web Browser,Product,115
Midmeds Limited,Brand,115
Milestone Aviation Group,Brand,115
Amgen,Brand,115
Erenumab,Product,115
Amicus Therapeutics,Brand,115
Biopharmaceutical,Product,115
Delhi Transport Corporation,Brand,115
Demant A/S,Brand,115
Hearing Aid,Product,115
Encompass Health,Brand,115
Physical Medicine And Rehabilitation,Product,115
Enzolve Technologies (Ireland),Brand,115
Obs!,Brand,115
Hypermarket Chain,Product,115
Odisha State Road Transport Corporation,Brand,115
Aim Immunotech,Brand,115
Interferon Alpha-N3,Product,115
Oragen,Product,115
Rintatolimod,Product,115
Mindray,Brand,115
Anaesthetic Machine,Product,115
Automated External Defibrillator,Product,115
Hematology Analyzer,Product,115
Medical Device Connectivity,Product,115
Medical Ultrasound,Product,115
Monitoring (Medicine),Product,115
Total Analysis System,Product,115
Ventilator,Product,115
Mishra Dhatu Nigam,Brand,115
Superalloy,Product,115
Mitaky,Brand,115
Regenerative Medicine,Product,115
Novartis,Brand,115
Novavax,Brand,115
Novo Nordisk,Brand,115
Estradiol/Norethisterone Acetate,Product,115
Glucagon,Product,115
Glucagon-Like Peptide-1 Agonist,Product,115
Growth Hormone,Product,115
Insulin Aspart,Product,115
Insulin Degludec,Product,115
Insulin Degludec/Insulin Aspart,Product,115
Insulin Detemir,Product,115
Liraglutide,Product,115
Preproinsulin,Product,115
Recombinant Factor Viia,Product,115
Semaglutide,Product,115
Sex Steroid,Product,115
Turoctocog Alfa,Product,115
Nykredit,Brand,115
O'Neills,Brand,115
Ball,Product,115
Ariad Pharmaceuticals,Brand,115
Ponatinib,Product,115
Bio Products Laboratory,Brand,115
Blood Plasma,Product,115
Biocad (Russia),Brand,115
Biocon,Brand,115
Biogal Pharmaceutical,Brand,115
Bionor Pharma,Brand,115
Biontech,Brand,115
Covid-19 Vaccine,Product,115
Pfizer–Biontech Covid-19 Vaccine,Product,115
Biotium,Brand,115
Gelgreen,Product,115
Gelred,Product,115
Darou Pakhsh,Brand,115
Veterinary Medicine,Product,115
Dasa S.A.,Brand,115
Medical Diagnosis,Product,115
Narayana Health,Brand,115
Beyond Meat,Brand,115
Plant-Based Meat Analogue,Product,115
Big Bang Entertainments,Brand,115
Film Production,Product,115
Eurofarma,Brand,115
Eurogenerics,Brand,115
"Myvision, Inc.",Brand,115
Myvision,Product,115
Merck & Co.,Brand,115
Gardasil,Product,115
Faes Farma,Brand,115
Bilastine,Product,115
Calcifediol,Product,115
Mesalazine,Product,115
Farstad Shipping,Brand,115
Anchor Handling Tug Supply Vessel,Product,115
Subsea Technology,Product,115
Pooja Entertainment,Brand,115
Portola Pharmaceuticals (United States),Brand,115
Andexanet Alfa,Product,115
Esaote,Brand,115
Magnetic Resonance Imaging,Product,115
Ethicon Inc.,Brand,115
Surgical Suture,Product,115
Etos,Brand,115
Apollo Hospitals,Brand,115
Hospital,Product,115
Apotek K-24,Brand,115
Apotex,Brand,115
Generic Drug,Product,115
Durdans Hospital,Brand,115
Eason & Son,Brand,115
Nawaloka Hospital,Brand,115
Dombivli Nagari Sahakari Bank Ltd.,Brand,115
Peptide Systems,Brand,115
Biochemical Product,Product,115
Laboratory Chemical,Product,115
Peptide,Product,115
Research Tool,Product,115
Perrigo Company Plc,Brand,115
Nielsen & Winther,Brand,115
Nielsen & Winther Type Aa,Product,115
Egmont International Holding,Brand,115
Elanco,Brand,115
Ecco,Brand,115
Omega Pharma,Brand,115
"On-Chip Biotechnologies Co., Ltd.",Brand,115
Flow Cytometer,Product,115
Fluorescence Activated Cell Sorter,Product,115
Ono Pharmaceutical,Brand,115
Onyx Pharmaceuticals,Brand,115
Sorafenib,Product,115
Nordea Bank Danmark A/S,Brand,115
Norse Projects,Brand,115
Plan C Studios,Brand,115
Aiyaary,Product,115
Naam Shabana,Product,115
Rustom (Film),Product,115
Toilet: Ek Prem Katha,Product,115
Pliva,Brand,115
Korea Tobacco & Ginseng Corporation,Brand,172
Burger Söhne Ag,Brand,172
Cigar,Product,172
Cadillac Europe,Brand,172
Raymond Weil,Brand,172
Schwarz Etienne,Brand,172
Eleven James,Brand,172
Tobacco Industry,Industry,172
Ozone Gliders,Brand,172
Panerai Watches,Brand,172
Habanos S.A.,Brand,172
Cuba,Country,172
Frédérique Constant,Brand,172
Saurer,Brand,172
Textile Machine,Product,172
Liv Swiss Watches,Brand,172
Sputnik Engineering,Brand,172
Solar Inverter,Product,172
Tissot,Brand,172
Titan Machinery,Brand,172
Case Construction Equipment,Product,172
Case Ih,Product,172
New Holland,Product,172
New Holland Construction,Product,172
Q3555048,Brand,172
British American Tobacco (Czech Republic),Brand,172
Tobacco,Industry,172
Manufacture Of Dairy Products,Industry,172
Q85311844,Brand,172
Air Filter,Product,172
Breitling,Brand,172
Art Basel,Brand,172
Art Exhibition,Product,172
Gateway.One,Brand,172
Multicheck®,Product,172
The Arthur Pequegnat Clock Company,Brand,172
Bovet Fleurier,Brand,172
Stephen Mitchell & Son,Brand,172
Rubber B,Brand,172
Vulcanization,Product,172
Skmei,Brand,172
Brown & Williamson,Brand,172
Brødrene Dahl,Brand,172
Q10671451,Product,172
Brügger & Thomet,Brand,172
